,0
10302,[[11.37 12.65 15.62 16.72]]
10303,[[ 1.46 12.47 39.14 54.07 80.76 87.74]]
10304,[[ 2.25  8.02 36.47 40.01 84.25]]
10305,[[63.4  70.83 94.04 94.49]]
10306,[[ 8.07 20.08 69.48 72.24]]
10307,[[38.26 82.81 93.94 99.82]]
10308,[[58.62 64.8 ]]
10309,[[17.61 27.39 97.48]]
10310,[[ 8.89 34.82 80.37 81.53 97.81]]
10311,[[ 2.58 34.79 36.37 81.25]]
10312,[[19.87 55.25]]
10313,[[25.8  29.55 44.6  88.56]]
10314,[[15.47 21.14 35.37 52.08 66.77 71.84]]
10315,[[20.22 30.35 36.18 47.44 62.42 73.95]]
10316,[[21.21 25.04 53.65 80.51 83.47]]
10317,[[60.45 77.92 78.05 99.64]]
10318,[[ 2.31 26.67 37.06 60.26 73.7 ]]
10319,[[12.75 21.82 53.15 65.79 90.75]]
10320,[[16.7  91.97]]
10321,[[ 7.49 42.69 50.49]]
10322,[[ 5.63 10.74 39.7  51.95 59.17 60.9 ]]
10323,[[19.45 38.97 39.75 47.62 65.32 93.17]]
10324,[[ 4.25 17.33 28.26 79.26 97.48]]
10325,[[22.49 59.12 66.03]]
10326,[[54.27 77.56]]
10327,[[21.14 22.43 43.82 75.21 84.8  91.17]]
10328,[[15.84 60.79 92.48 94.62 98.06]]
10329,[[49.76 54.68]]
10330,[[70.08 81.5  89.19 90.3  97.31]]
10331,[[17.14 51.01]]
10332,[[45.33 45.48 71.3  82.58]]
10333,[[10.78 42.11 61.64 69.9 ]]
10334,[[ 3.36 11.49 43.42 63.5  86.09]]
10335,[[40.62 60.95 89.35]]
10336,[[24.76 51.49 98.01]]
10337,[[48.53 68.26 89.55]]
10338,[[ 5.8  14.44 18.23 36.13 60.65 85.48]]
10339,[[64.54 83.22 93.45]]
10340,[[64.25 69.85 80.54 86.81 89.09]]
10341,[[ 0.33 23.88 46.56 68.11]]
10342,[[27.77 60.59 60.97 64.54]]
10343,[[22.77 38.78]]
10344,[[ 4.61 41.55 65.98 83.69 86.11 89.13]]
10345,[[ 1.17  1.22 49.41 51.3  55.57]]
10346,[[14.49 15.61 41.92 44.18 49.26 99.19]]
10347,[[28.56 80.27 95.06]]
10348,[[ 0.1  11.08 31.63 31.91 32.04]]
10349,[[ 7.3  63.87 76.84]]
10350,[[47.6  58.56 90.71 97.02]]
10351,[[18.81 19.36 20.48 33.67 44.14 76.  ]]
10352,[[ 4.25 22.75 78.01]]
10353,[[15.86 19.73 22.17 91.83]]
10354,[[51.92 58.65 92.18]]
10355,[[37.15 55.24 55.78 72.99 99.27]]
10356,[[ 2.22 40.74 70.7 ]]
10357,[[ 6.42 22.83 50.75 52.   90.47 90.78]]
10358,[[80.84 84.66]]
10359,[[19.43 61.55 87.27 89.13]]
10360,[[ 1.33 17.87 83.7  95.07 98.78]]
10361,[[48.64 54.02 57.67 72.74 91.17 96.76]]
10362,[[26.08 68.69 72.79 81.15 89.47]]
10363,[[35.7  57.96]]
10364,[[23.83 24.59]]
10365,[[ 5.06 23.   44.49 46.21 76.35 82.04]]
10366,[[ 3.92 22.23 35.33 47.78 71.19]]
10367,[[40.6  65.86]]
10368,[[ 7.32 44.32 56.77]]
10369,[[ 0.13 15.43 48.65 78.65]]
10370,[[ 1.35 16.02 31.78 54.97 58.05]]
10371,[[ 5.23 14.58]]
10372,[[15.3  84.54]]
10373,[[17.62 48.5  80.16]]
10374,[[10.83 40.63 53.67 69.4  76.73 80.95]]
10375,[[10.16 11.56 37.73 55.29 61.83 71.32]]
10376,[[42.87 57.33 95.3 ]]
10377,[[48.38 52.14 59.76 65.23 84.52 84.6 ]]
10378,[[15.55 60.81]]
10379,[[30.03 47.37 58.77]]
10380,[[27.08 30.27 30.71 39.95 46.45 88.53]]
10381,[[19.49 75.73 84.52 87.42 90.77]]
10382,[[ 5.41 36.18 45.84 48.69 68.38 84.61]]
10383,[[39.86 43.42 89.03]]
10384,[[16.18 24.02 36.66 44.52 86.69]]
10385,[[ 7.69 10.63 54.59 84.55 85.61]]
10386,[[ 3.87 56.92 59.7  64.15 88.41 88.55]]
10387,[[69.04 83.14 89.7 ]]
10388,[[ 4.13 18.2  57.29 86.42 94.64 95.01]]
10389,[[18.02 33.7  55.09]]
10390,[[ 2.02  4.45 16.74]]
10391,[[ 2.05 10.01 37.76]]
10392,[[17.6  85.5  90.36 97.07]]
10393,[[ 0.95 37.91 38.17]]
10394,[[ 1.01 19.66 26.3  39.24 42.45 80.47]]
10395,[[13.39 29.69 31.57 42.08 93.49 98.49]]
10396,[[10.43 26.51 74.17 82.54]]
10397,[[20.54 24.42 30.69]]
10398,[[ 1.57  6.91 16.25 98.17 98.39]]
10399,[[ 2.46 13.28 45.82 71.24 98.71]]
10400,[[19.43 39.04 58.2  74.12 85.3 ]]
10401,[[17.87 36.89 42.25 63.78]]
10402,[[41.45 97.97]]
10403,[[52.17 78.93]]
10404,[[14.46 18.05 22.07 25.31 89.8 ]]
10405,[[ 4.19 15.92 30.91 38.11]]
10406,[[ 1.14 20.3  34.62 37.58 80.49]]
10407,[[ 6.49 20.35 21.63 56.36 75.86 85.65]]
10408,[[ 8.3  27.27 44.57 67.82 82.04 93.74]]
10409,[[14.24 79.52 83.15]]
10410,[[53.14 75.48 99.46]]
10411,[[ 1.35  9.39 51.61 64.14]]
10412,[[19.82 20.03 59.41 79.1 ]]
10413,[[ 8.73 67.1  69.83 75.35 76.27]]
10414,[[ 3.77 18.77 21.55 73.17 81.16]]
10415,[[19.26 19.33 27.16 64.41 87.42]]
10416,[[23.15 27.75]]
10417,[[ 6.02 38.91 65.73 72.79]]
10418,[[ 2.64  6.52 26.91 30.45 34.58 68.68]]
10419,[[23.71 60.2 ]]
10420,[[11.14 12.51 65.14 86.98 95.03]]
10421,[[20.02 20.86 72.29 82.36]]
10422,[[26.81 34.35]]
10423,[[ 0.64  8.3  86.21 93.54]]
10424,[[30.08 33.2  55.39 94.19]]
10425,[[14.37 75.28]]
10426,[[32.46 52.9  84.43]]
10427,[[58.09 61.82]]
10428,[[26.79 36.43]]
10429,[[ 2.25 22.99 28.12 31.98 53.05 85.83]]
10430,[[40.74 95.38]]
10431,[[43.25 47.44 60.28 89.95]]
10432,[[12.39 33.08 61.55]]
10433,[[52.21 61.63 91.2 ]]
10434,[[80.86 98.23]]
10435,[[25.92 28.89 29.22 29.27 48.86 67.6 ]]
10436,[[15.54 57.06]]
10437,[[26.07 83.59]]
10438,[[36.44 92.67 94.73 98.77]]
10439,[[12.96 15.61 97.43]]
10440,[[ 9.5  12.88]]
10441,[[38.52 40.11 71.45 94.42]]
10442,[[14.1  31.84]]
10443,[[11.69 87.77]]
10444,[[ 9.37 14.79 26.04 47.84 61.35 76.61]]
10445,[[ 3.34 15.78 54.39 98.39]]
10446,[[15.   22.83 43.97 44.62 78.88]]
10447,[[24.38 31.62 56.07 56.46 73.24 97.16]]
10448,[[19.81 20.   36.14 94.8  99.2 ]]
10449,[[ 8.27 22.38 24.26 75.9  94.12]]
10450,[[56.02 64.1  69.8 ]]
10451,[[20.97 41.82 69.36 80.13 97.78 98.94]]
10452,[[ 9.88 31.43]]
10453,[[ 8.08 19.37 36.72]]
10454,[[64.4  99.93]]
10455,[[11.29 61.6  81.28 85.28]]
10456,[[29.73 36.44 52.24 63.08 82.76 88.31]]
10457,[[21.68 60.81]]
10458,[[36.44 46.83 49.69 73.33 74.16 77.17]]
10459,[[35.04 42.09 45.2  53.01 88.86]]
10460,[[ 3.03  4.98 42.05 74.41 84.66 87.98]]
10461,[[25.56 68.05 94.97]]
10462,[[16.2  41.38 87.9 ]]
10463,[[42.2  94.68]]
10464,[[28.88 29.32 37.43 59.57 95.79]]
10465,[[22.5  32.26 74.96 80.7 ]]
10466,[[10.36 35.16 41.52 57.17 70.65]]
10467,[[10.39 34.26]]
10468,[[15.62 39.49 46.76 71.6 ]]
10469,[[32.63 61.25 86.78 92.   93.09]]
10470,[[ 1.94 42.6  55.4  71.88 73.76]]
10471,[[35.42 66.24 73.22 73.5 ]]
10472,[[56.96 69.95 90.82 92.82]]
10473,[[ 7.71 14.78 21.74 35.16 85.6  91.86]]
10474,[[81.11 93.52]]
10475,[[49.54 89.57]]
10476,[[10.53 12.44 95.91]]
10477,[[59.82 83.63 84.61]]
10478,[[ 9.01 24.87 28.99 50.68 54.31 83.  ]]
10479,[[13.77 54.9  60.2  75.22 92.93]]
10480,[[88.8  93.84 95.65 97.82]]
10481,[[62.23 82.22 92.96]]
10482,[[38.47 43.86 68.97 95.94]]
10483,[[58.84 84.1 ]]
10484,[[ 0.34 11.46 47.55 65.76 98.99]]
10485,[[ 6.51 61.15 72.99 74.13]]
10486,[[21.62 25.51 72.38]]
10487,[[23.2  34.43 56.07 56.15 58.47 85.35]]
10488,[[ 3.82 17.58 48.05 58.39 65.58]]
10489,[[18.22 20.2  28.2  35.56 72.08 86.29]]
10490,[[26.63 33.27 41.14 60.17]]
10491,[[11.69 25.34 38.29 39.77 40.48 59.74]]
10492,[[30.71 37.21 46.14 78.67]]
10493,[[21.43 24.01 49.31]]
10494,[[ 7.25 24.44 24.94 28.2 ]]
10495,[[ 3.06 13.08 48.56 49.04 51.88 98.58]]
10496,[[ 2.42 24.66 27.33 27.79 81.54]]
10497,[[10.62 27.27 88.37 90.91 99.44]]
10498,[[50.82 94.85 99.11]]
10499,[[ 2.34 21.75 53.48 81.83]]
10500,[[11.74 33.11 61.78 73.49 80.52]]
10501,[[ 5.19 25.74 31.   94.02 97.25]]
10502,[[13.22 48.26 68.18 82.53]]
10503,[[31.17 51.54 86.14]]
10504,[[ 6.2  72.58 96.34]]
10505,[[55.99 66.13 81.5  89.64 96.03]]
10506,[[26.15 28.82 37.49 56.7 ]]
10507,[[41.8  83.65 92.92]]
10508,[[ 2.08 17.34 31.49 43.65 66.1  78.94]]
10509,[[27.58 43.22 47.99]]
10510,[[64.26 91.49 97.68]]
10511,[[85.29 96.47]]
10512,[[57.07 64.66 65.03 75.3 ]]
10513,[[38.36 83.61]]
10514,[[ 6.89 30.43 35.3  70.57 82.54]]
10515,[[26.4  58.18 63.04 95.71]]
10516,[[17.09 70.22 90.67]]
10517,[[16.25 21.67 50.26 97.32]]
10518,[[ 6.03 31.97]]
10519,[[27.69 37.46 48.05 57.28 86.65]]
10520,[[15.63 36.91 46.81 71.58]]
10521,[[18.6  20.88 52.23]]
10522,[[20.86 48.9  56.15 56.72]]
10523,[[36.03 39.22]]
10524,[[ 3.78 11.54 15.04 31.15 47.22 50.1 ]]
10525,[[17.27 47.9  62.83 70.94 78.62 83.41]]
10526,[[31.03 46.05 54.15 84.81 92.5 ]]
10527,[[18.44 25.76 40.52 48.37 81.62]]
10528,[[38.37 77.08 91.78]]
10529,[[ 1.59 36.8  69.8  77.57 83.44]]
10530,[[25.12 52.8  82.65 89.45]]
10531,[[11.9  18.06 40.18 76.65 77.  ]]
10532,[[22.01 41.15]]
10533,[[ 2.74  7.78 59.26 77.99]]
10534,[[42.44 44.34 69.97 91.13]]
10535,[[38.38 62.89]]
10536,[[10.64 40.69 68.34 68.39]]
10537,[[ 0.48 13.95 39.46 42.66 67.51 86.33]]
10538,[[11.12 12.84 25.5  93.57 97.67]]
10539,[[ 0.12  1.8  31.34]]
10540,[[34.73 40.86 40.92 48.89 63.16 86.36]]
10541,[[20.25 39.35 66.79]]
10542,[[67.85 90.24]]
10543,[[19.45 42.25 44.75 68.22 68.87 76.31]]
10544,[[43.5  61.65 64.04]]
10545,[[12.1  25.69 35.05 87.33 98.04]]
10546,[[25.27 45.01 45.03 70.49 80.45 89.62]]
10547,[[14.36 26.59 43.19 73.62 79.7 ]]
10548,[[47.67 52.17 59.43 96.35]]
10549,[[ 3.59 17.53 18.67 23.29 27.16 94.66]]
10550,[[ 2.94 20.8  60.02 67.6  85.16 92.45]]
10551,[[24.05 33.38 47.12 75.37]]
10552,[[ 4.26  8.47 38.21 46.98 76.76 89.6 ]]
10553,[[83.36 84.45]]
10554,[[29.48 30.47 41.57]]
10555,[[21.98 30.7  35.92 39.5  48.63 69.51]]
10556,[[41.56 71.65 92.07 92.17]]
10557,[[25.25 78.54]]
10558,[[43.84 44.3  61.32 62.54]]
10559,[[21.45 35.17 37.24 77.14 83.69 91.42]]
10560,[[29.64 89.26]]
10561,[[19.3  26.56 35.27]]
10562,[[43.06 67.81 80.69]]
10563,[[36.13 60.8  92.13]]
10564,[[16.37 67.86 95.63]]
10565,[[ 9.74 10.31 36.84 75.66 90.03 93.56]]
10566,[[90.45 91.44]]
10567,[[15.39 33.   97.71]]
10568,[[ 5.89  8.67 70.53 80.31 95.35]]
10569,[[25.24 27.26 30.37]]
10570,[[18.1  32.07 49.17 86.28 86.6 ]]
10571,[[33.94 42.22 49.05 62.41 79.84 84.23]]
10572,[[17.18 18.95 37.6  41.94]]
10573,[[ 3.09 23.9  29.23 42.86 84.96]]
10574,[[15.6  80.59]]
10575,[[ 0.74  4.56  6.4  27.11 33.29 73.43]]
10576,[[43.92 66.89 93.87 96.67]]
10577,[[16.45 20.32 35.55 43.52 56.45 82.93]]
10578,[[ 8.23 21.45]]
10579,[[ 6.35 24.45]]
10580,[[74.55 84.32]]
10581,[[ 4.89 51.22]]
10582,[[14.71 72.65 73.97 80.1  84.88 96.41]]
10583,[[48.37 87.89 92.4 ]]
10584,[[10.32 29.29 38.43 54.96 61.45]]
10585,[[ 0.5   9.49 12.73 29.43 67.09]]
10586,[[ 1.13 44.7  99.54]]
10587,[[13.31 19.53 97.75]]
10588,[[61.46 96.64]]
10589,[[48.17 96.  ]]
10590,[[22.47 26.83 39.47 87.21 95.88 99.97]]
10591,[[53.45 56.31 59.88 60.85 75.28 78.46]]
10592,[[45.81 94.4 ]]
10593,[[24.54 38.49 51.45 98.8 ]]
10594,[[52.12 56.84 60.17 62.25 68.68 69.11]]
10595,[[39.48 46.91 54.77]]
10596,[[14.52 72.49]]
10597,[[12.8  99.94]]
10598,[[20.3 38.3 92.6]]
10599,[[ 1.68 56.05 56.13 77.02 97.68]]
10600,[[22.37 32.93 73.22 87.31]]
10601,[[57.54 63.8  73.91 76.72]]
10602,[[ 7.13 34.27 59.52 60.7  66.37]]
10603,[[ 6.61  9.06 52.66 64.2  69.07 78.68]]
10604,[[ 2.73  3.61 30.01 44.96 79.75 93.58]]
10605,[[18.03 72.47 73.57]]
10606,[[11.75 17.12 28.08 60.82 88.17]]
10607,[[41.44 91.73]]
10608,[[ 2.92  6.24  8.09 22.7  66.78 78.5 ]]
10609,[[64.48 84.58 96.06]]
10610,[[16.38 43.11]]
10611,[[23.27 90.28]]
10612,[[33.88 45.9 ]]
10613,[[17.29 34.94 76.56 87.29]]
10614,[[11.48 23.55 31.7  83.43]]
10615,[[29.16 31.98 35.32 44.84 49.38 74.43]]
10616,[[ 0.73 47.13 85.54]]
10617,[[ 3.51 16.14 44.99 75.28]]
10618,[[ 9.96 10.13 30.08 70.34 82.05 85.92]]
10619,[[ 5.42 40.33 70.   78.51 84.85]]
10620,[[14.39 33.52 43.04 51.17 86.41]]
10621,[[12.39 31.75 93.65]]
10622,[[ 9.28 54.41]]
10623,[[42.39 60.33 68.2  97.99]]
10624,[[ 3.79 47.23 51.8  59.32 71.   98.66]]
10625,[[76.29 84.69]]
10626,[[18.12 91.86]]
10627,[[13.06 33.7  54.59 64.99]]
10628,[[13.34 48.05 50.03 59.96 69.41 83.56]]
10629,[[ 6.68 40.93 48.45 83.9  88.49]]
10630,[[ 8.27 15.2  32.21 56.13 97.57]]
10631,[[ 8.09 52.38 52.82 60.81]]
10632,[[13.29 53.34 64.4 ]]
10633,[[ 3.16 11.42 82.83 89.53 97.57]]
10634,[[12.37 41.78 59.3  70.62 86.87 93.4 ]]
10635,[[18.01 39.61 61.2  76.25 86.42]]
10636,[[19.33 26.34 61.28 83.86]]
10637,[[ 6.71  6.87 18.17 43.8  56.01 63.53]]
10638,[[20.19 54.88]]
10639,[[32.72 35.91 37.03 49.55 55.39]]
10640,[[ 0.49  4.52 13.56 43.62 70.3  85.91]]
10641,[[ 4.16 11.67 21.87 62.06 90.78]]
10642,[[32.71 42.24 68.91 82.73 99.73]]
10643,[[40.27 45.38 45.98 60.85 66.2 ]]
10644,[[ 1.67 54.15 57.55 70.94]]
10645,[[40.25 77.63 86.38]]
10646,[[16.6  30.58 40.36 44.68]]
10647,[[37.29 37.32 50.74 75.04]]
10648,[[17.77 24.22 45.83]]
10649,[[ 3.12 32.72]]
10650,[[ 7.8  13.09 34.83 44.47 97.44]]
10651,[[28.26 46.99]]
10652,[[22.8  80.58 84.05 96.62]]
10653,[[12.83 30.32]]
10654,[[ 4.76 21.89 24.62 90.8 ]]
10655,[[31.89 54.11]]
10656,[[ 6.01 13.93 43.17]]
10657,[[53.37 95.  ]]
10658,[[ 2.27 71.87 79.98]]
10659,[[18.61 78.9  92.29 99.75]]
10660,[[ 7.58 16.3  19.34 20.94 90.93 99.63]]
10661,[[ 7.6  42.04 71.96 85.6  88.13 95.98]]
10662,[[67.22 71.29 98.87]]
10663,[[81.49 92.73]]
10664,[[32.4  48.22 50.49 68.17 79.87]]
10665,[[12.48 31.43 50.43 79.6 ]]
10666,[[11.91 15.06 49.83 55.   59.32]]
10667,[[ 3.23 15.53 57.38]]
10668,[[10.79 34.89 36.51 37.82 46.76 86.63]]
10669,[[15.91 60.22]]
10670,[[30.9  32.23 36.62 42.38 61.89]]
10671,[[22.42 33.76]]
10672,[[ 0.28 10.08 38.69 86.82 95.21]]
10673,[[ 2.38 23.21]]
10674,[[45.67 92.03 98.57]]
10675,[[ 5.62  8.12  9.39 69.99 79.69 86.31]]
10676,[[ 6.06 47.72 74.68]]
10677,[[ 1.83 43.5  43.61 44.13 47.21 49.01]]
10678,[[ 6.42 13.49 33.53 41.66 72.09 77.44]]
10679,[[15.57 16.64]]
10680,[[41.13 49.46 62.79 68.64 72.6 ]]
10681,[[ 2.91 22.26 27.52 36.23 41.67 91.96]]
10682,[[34.17 45.71 86.9 ]]
10683,[[ 6.28 46.97 71.62 82.5 ]]
10684,[[16.47 43.54 69.84 83.55 89.06 92.9 ]]
10685,[[ 0.48 64.3  73.08]]
10686,[[54.71 75.63]]
10687,[[14.23 29.44 49.57 51.02 79.3  85.7 ]]
10688,[[ 5.44 59.33 67.39 94.64]]
10689,[[20.91 71.92]]
10690,[[ 8.51 46.21 49.54 62.36]]
10691,[[26.45 30.7  54.28 97.2  98.45]]
10692,[[ 8.88 56.3  64.42 65.65 73.36 85.6 ]]
10693,[[14.53 40.91 41.92 44.99 61.51 70.64]]
10694,[[ 1.4   8.22 85.11]]
10695,[[20.95 40.56 45.19 71.62]]
10696,[[49.44 91.58 97.66]]
10697,[[ 5.84 20.73 53.22 56.28 70.86]]
10698,[[46.28 67.92]]
10699,[[ 1.85 21.44 35.27 66.62]]
10700,[[44.84 46.6  81.79 90.22 95.7  97.26]]
10701,[[16.76 18.26 39.52 41.85]]
10702,[[ 0.7  24.35 26.01 44.37 48.45]]
10703,[[36.12 41.36 63.23 75.49 80.88 87.1 ]]
10704,[[17.59 41.42 55.28 59.81 87.93]]
10705,[[49.47 59.24 67.78]]
10706,[[20.64 25.34 30.4  37.88 49.1  71.13]]
10707,[[28.38 64.54 74.7 ]]
10708,[[11.06 32.9  39.38 84.78 95.63]]
10709,[[32.85 36.94 50.61]]
10710,[[ 0.58 40.97 69.03 69.92 75.63 89.66]]
10711,[[13.53 32.47 69.3  90.8  90.99]]
10712,[[26.26 48.35 79.39]]
10713,[[ 4.7  23.84 60.34 75.01 99.09]]
10714,[[ 9.48 28.91 50.08 50.71]]
10715,[[ 5.98  9.55 34.6  69.25 87.61]]
10716,[[ 2.34  9.09 38.2  63.51 92.45]]
10717,[[72.18 83.17]]
10718,[[12.12 19.9  78.15 84.91 95.6  98.25]]
10719,[[16.49 32.08]]
10720,[[20.62 46.68]]
10721,[[ 3.95  7.5  80.62]]
10722,[[ 3.69  6.85  9.83 59.58 60.53 90.55]]
10723,[[57.38 72.86]]
10724,[[ 6.51 46.03 60.56 74.29 77.69 96.25]]
10725,[[ 7.68 21.86 65.31 82.92 87.49 94.13]]
10726,[[29.49 45.39 50.   89.17]]
10727,[[14.89 44.46]]
10728,[[ 2.74 61.18]]
10729,[[67.55 92.4  99.91]]
10730,[[75.69 90.65]]
10731,[[21.5  94.41]]
10732,[[ 0.79 28.91 34.73 43.18 97.49]]
10733,[[12.56 51.94 54.47 76.57]]
10734,[[ 7.59 13.8  44.53 44.7  56.8  76.15]]
10735,[[ 1.33 27.14 57.07 83.34]]
10736,[[ 6.75 30.77 32.04 34.19 69.31 86.46]]
10737,[[15.12 58.65 70.64 71.26 89.03]]
10738,[[16.98 66.17 84.9  91.23 92.65]]
10739,[[12.25 22.69 33.07 48.41 65.95 90.22]]
10740,[[15.98 40.78 49.53 80.68]]
10741,[[37.52 62.34 89.97]]
10742,[[40.8  83.3  90.45]]
10743,[[ 7.73 86.49]]
10744,[[28.32 37.7  41.16 74.31 95.47]]
10745,[[20.16 27.34 28.68 38.56 38.78 92.69]]
10746,[[21.56 37.47 50.52 57.77 96.84 96.97]]
10747,[[25.96 48.75 65.29]]
10748,[[64.94 92.41]]
10749,[[ 5.8  11.57 38.77 56.15 74.42]]
10750,[[16.98 27.65 30.64 42.24 46.54 95.52]]
10751,[[26.47 84.31]]
10752,[[14.68 67.66 71.28 86.47 87.72 94.35]]
10753,[[ 4.55 30.38 33.5 ]]
10754,[[44.82 98.06]]
10755,[[20.44 72.38 78.04 98.06 98.29]]
10756,[[17.66 54.4  84.19]]
10757,[[13.24 42.93 52.2  59.59]]
10758,[[42.97 94.27]]
10759,[[24.   33.9  49.34 66.66]]
10760,[[52.46 61.67 77.43 91.66]]
10761,[[ 1.7   2.14  5.76 67.58 80.69]]
10762,[[ 0.13  1.5   6.78 21.41 43.81 74.26]]
10763,[[17.53 67.23 87.39]]
10764,[[20.07 25.92 35.73 65.54]]
10765,[[10.33 10.42 28.24]]
10766,[[27.71 28.19 35.21 78.24 99.64]]
10767,[[10.93 21.97]]
10768,[[ 2.68 48.98 58.73 62.   79.61]]
10769,[[ 9.71 31.84 72.38]]
10770,[[ 5.86 23.68 90.17]]
10771,[[52.55 81.24 87.03 89.4 ]]
10772,[[ 3.66 39.02 61.25 88.91]]
10773,[[ 5.36 24.97 27.25 64.66]]
10774,[[12.76 37.54 52.86 79.24]]
10775,[[24.82 93.96]]
10776,[[23.11 44.05 61.62 83.3 ]]
10777,[[ 1.   17.07 33.49 44.14 47.6  72.26]]
10778,[[39.49 44.85 49.59 60.51 81.79]]
10779,[[23.   38.79 46.48 57.82 93.95]]
10780,[[65.   83.83 90.57]]
10781,[[17.24 53.28 66.55 71.74 74.66 78.03]]
10782,[[ 5.33 37.06]]
10783,[[ 0.98 46.59 61.22]]
10784,[[38.   42.8  75.33 75.35]]
10785,[[ 3.07  9.9  22.92 97.93]]
10786,[[ 0.58 11.43 63.84 86.81 95.16]]
10787,[[15.88 63.64 68.66 69.04 70.81]]
10788,[[ 2.67 11.35 29.24 38.6  77.15 89.28]]
10789,[[10.38 24.87 27.09 41.83 96.55]]
10790,[[36.27 48.81]]
10791,[[ 9.71 67.44 70.43]]
10792,[[26.56 73.53 77.04 89.42]]
10793,[[23.57 25.44 28.62 76.27]]
10794,[[63.   71.42 72.1 ]]
10795,[[ 6.97 22.1  41.97 45.44]]
10796,[[ 3.64  7.8  74.33 96.53]]
10797,[[ 3.58 52.   82.16]]
10798,[[ 8.11 13.95 26.97 55.1  94.63]]
10799,[[69.09 71.95]]
10800,[[ 3.21  5.14 19.9  44.11 61.08 90.03]]
10801,[[38.11 68.1  78.57]]
10802,[[ 8.32  8.97 33.97 78.46 99.69]]
10803,[[15.06 27.16 41.05 48.92 88.29]]
10804,[[22.83 35.89 49.2  83.72 86.02 92.16]]
10805,[[19.08 50.43 68.87]]
10806,[[22.81 44.99 91.76 97.68 98.92]]
10807,[[73.82 84.82 87.97]]
10808,[[42.56 59.17 64.5  97.32]]
10809,[[44.93 54.99 57.37 77.41 91.12]]
10810,[[22.99 43.26 87.1 ]]
10811,[[ 2.67 30.06 52.58 91.41 97.48]]
10812,[[23.12 24.13 67.43]]
10813,[[ 8.33 11.64 35.77 38.3  43.09 50.14]]
10814,[[20.81 24.92 36.61 57.46 74.98 97.42]]
10815,[[42.45 44.19 57.13 59.56]]
10816,[[13.69 59.53 88.49 98.23]]
10817,[[12.99 30.11 81.45]]
10818,[[21.07 76.7  76.78]]
10819,[[15.69 31.45]]
10820,[[32.29 35.65]]
10821,[[28.42 61.34 66.79 97.88]]
10822,[[50.78 83.89 85.24 93.7  97.76]]
10823,[[ 1.56 15.8  76.49 82.97 84.  ]]
10824,[[ 8.04 12.76 75.86 79.89 95.84]]
10825,[[ 5.52 16.9  36.35 54.58 85.12]]
10826,[[27.53 68.76 75.78]]
10827,[[21.26 64.62 65.25]]
10828,[[17.19 27.95 31.3  49.81 51.3  62.75]]
10829,[[ 2.31 20.08 60.17 63.24 72.   78.94]]
10830,[[31.09 53.36 55.08 95.39 96.52]]
10831,[[26.94 47.42 51.42 90.85]]
10832,[[14.86 22.88 39.7  57.82 94.57]]
10833,[[ 7.72 21.6  68.46 83.39]]
10834,[[13.46 28.73 45.43 53.58]]
10835,[[32.73 60.42 79.79 98.53]]
10836,[[62.73 77.39]]
10837,[[ 7.93 31.04 49.98 53.31 73.13 90.64]]
10838,[[12.48 13.53 47.76]]
10839,[[13.03 51.87 77.92]]
10840,[[13.79 24.39 32.25 44.68 62.07 66.61]]
10841,[[ 7.51 25.61]]
10842,[[ 0.11  4.34 48.4  81.15 87.05]]
10843,[[15.49 42.82]]
10844,[[43.88 46.69 57.81 65.36 73.05]]
10845,[[ 2.15  6.97 12.98 43.71 54.64 94.35]]
10846,[[15.5  18.17 45.95 55.51]]
10847,[[ 1.02 15.84]]
10848,[[35.02 98.06]]
10849,[[13.39 19.96 94.87]]
10850,[[ 1.52 13.47 50.56]]
10851,[[12.21 17.94 34.95]]
10852,[[ 2.15  9.55 10.21 30.48]]
10853,[[15.46 20.12 68.48 78.48]]
10854,[[41.19 57.95 74.85]]
10855,[[11.3  18.17 53.76 54.34 86.84]]
10856,[[ 8.55 27.45 69.32 83.74 95.7 ]]
10857,[[63.77 91.71]]
10858,[[37.83 83.77]]
10859,[[ 7.39 19.39]]
10860,[[37.45 79.71]]
10861,[[25.35 40.53 77.91 78.73 82.28 97.55]]
10862,[[39.74 63.45 79.29]]
10863,[[ 8.45 14.97 87.  ]]
10864,[[69.09 76.06 97.85]]
10865,[[32.32 32.38 67.95]]
10866,[[65.92 70.89]]
10867,[[17.47 36.02]]
10868,[[ 2.28 25.71 52.13 62.78 74.95]]
10869,[[26.15 90.56 95.42]]
10870,[[38.57 70.52]]
10871,[[26.14 46.92 53.69 79.06 88.01 96.53]]
10872,[[40.42 75.56]]
10873,[[32.04 33.54 38.65 74.34]]
10874,[[ 7.18 13.21 25.92 48.88 50.01 71.  ]]
10875,[[25.69 37.79 50.64 56.25]]
10876,[[ 0.69 43.61 46.06 75.85 94.05 97.68]]
10877,[[22.15 39.35]]
10878,[[ 3.56  6.22 10.94 38.82 95.88]]
10879,[[51.21 58.4  69.86 69.96 71.41]]
10880,[[ 5.74 26.82 33.11 42.49 59.3  80.04]]
10881,[[25.17 27.62 28.68 32.63 55.76 76.63]]
10882,[[12.64 42.43 86.41 90.19]]
10883,[[56.43 79.78]]
10884,[[43.08 49.06 79.07]]
10885,[[47.95 59.15 73.29]]
10886,[[ 5.2  20.52 66.82]]
10887,[[41.37 57.5  65.76 69.94 83.3 ]]
10888,[[23.92 45.47 59.68 64.81 88.74 90.43]]
10889,[[37.89 67.67]]
